name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
VAN BUREN COMMUNITY HOME,19G627,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"508 HEYMAN LANE
ALEXANDRIA, LA 71303",318 448-4729,"508 HEYMAN LANE
ALEXANDRIA, LA 71303",2008-02-06,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
SCHAMBURGER GROUP HOME,19G628,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"40 CARRIE MAY ROAD
DELHI, LA 71232",318 874-2424,"40 CARRIE MAY ROAD
DELHI, LA 71232",2007-11-20,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
TAYLOR GROUP HOME,19G629,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5635 NAVAHO TRAIL
ALEXANDRIA, LA 71303",318 442-7105,"5635 NAVAHO TRAIL
ALEXANDRIA, LA 71303",2008-04-02,8,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
GRANT COMMUNITY HOME,19G630,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1212 WILSHIRE DRIVE
ALEXANDRIA, LA 71303",318 767-5865,"1212 WILSHIRE DRIVE
ALEXANDRIA, LA 71303",2008-04-23,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
JOHNSON COMMUNITY HOME,19G631,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1103 LANCASTER DRIVE
ALEXANDRIA, LA 71303",318 427-1838,"1103 LANCASTER DRIVE
ALEXANDRIA, LA 71303",2008-05-21,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
JULIA STREET COMMUNITY HOME,19G632,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"30199 JULIA STREET
ALBANY, LA 70711",225 567-9938,"30199 JULIA STREET
ALBANY, LA 70711",2008-02-08,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
IVY SPRINGS COMMUNITY HOME,19G633,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"27683 IVY SPRINGS DRIVE
INDEPENDENCE, LA 70443",985 878-3244,"27683 IVY SPRINGS DRIVE
INDEPENDENCE, LA 70443",2008-08-06,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
CHRISTINA HOME,19G634,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"9839 BALLANTRAE DRIVE
SHREVEPORT, LA 71106",318 797-8500,"9839 BALLANTRAE DRIVE
SHREVEPORT, LA 71106",2008-04-10,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
ST MICHAEL HOME,19G635,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1030 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",318 797-8500,"1030 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",2008-04-14,15,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
FR AUGUST THOMPSON HOME,19G637,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"19 SCHOOLHOUSE ROCK ROAD
ALEXANDRIA, LA 71306",318 445-6443,"19 SCHOOLHOUSE ROCK ROAD
ALEXANDRIA, LA 71306",2009-05-05,6,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING SCHOOL,False
ARMS COMMUNITY HOME,19G638,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"614 MAGNOLIA STREET
THIBODAUX, LA 70301",985 447-7706,"614 MAGNOLIA STREET
THIBODAUX, LA 70301",2008-10-31,6,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
THIBODAUX GROUP HOME,19G639,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1200 JEFFERSON STREET
THIBODAUX, LA 70301",337 447-7646,"1200 JEFFERSON STREET
THIBODAUX, LA 70301",2008-11-19,8,No,For Profit,"Vol-Merg, Close",2021-10-01,"NORMAL LIFE OF LAFAYETTE, INC.",True
HAYES COMMUNITY HOME,19G640,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3811 LISA STREET
ALEXANDRIA, LA 71302",318 767-6563,"3811 LISA STREET
ALEXANDRIA, LA 71302",2008-08-26,6,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
BEAR DEN GROUP HOME,19G642,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"204 HALL STREET
DELHI, LA 71232",318 878-6682,"204 HALL STREET
DELHI, LA 71232",2008-08-27,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
DICKENS GROUP HOME,19G643,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"126 COLLEGE ROAD
DELHI, LA 71232",318 878-6644,"126 COLLEGE ROAD
DELHI, LA 71232",2008-12-23,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
GABE WHITE GROUP HOME,19G644,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"128 COLLEGE ROAD
DELHI, LA 71232",318 878-5005,"128 COLLEGE ROAD
DELHI, LA 71232",2009-01-30,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
G B COOLEY CEDAR GROUP HOME,19G645,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"812 COOLEY COURT
WEST MONROE, LA 71291",318 397-6680,"812 COOLEY COURT
WEST MONROE, LA 71291",2009-02-06,8,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
G B COOLEY EMERSON COMMUNITY HOME,19G647,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1810 EMERSON
MONROE, LA 71201",318 654-7095,"1810 EMERSON
MONROE, LA 71201",2009-02-04,6,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
G B COOLEY BEECH GROUP HOME,19G648,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"611 COOLEY CIRCLE
WEST MONROE, LA 71291",318 855-3093,"611 COOLEY CIRCLE
WEST MONROE, LA 71291",2009-02-04,8,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
G B COOLEY WILLOW GROUP HOME,19G649,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"731 COOLEY CIRCLE
WEST MONROE, LA 71291",318 855-3107,"731 COOLEY CIRCLE
WEST MONROE, LA 71291",2009-02-04,12,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
GARFIELD GROUP HOME,19G650,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1263 ENTERPRISE ROAD
ALEXANDRIA, LA 71303",318 487-0250,"1263 ENTERPRISE ROAD
ALEXANDRIA, LA 71303",2009-02-13,14,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
HARDING COMMUNITY HOME,19G651,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"520 WESTWIND
ALEXANDRIA, LA 71303",318 487-1328,"520 WESTWIND
ALEXANDRIA, LA 71303",2009-02-26,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
CLEVELAND COMMUNITY HOME,19G652,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5621 HERA STREET
ALEXANDRIA, LA 71303",318 487-1247,"5621 HERA STREET
ALEXANDRIA, LA 71303",2009-03-03,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
TAFT COMMUNITY HOME,19G653,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4314 WHITEFIELD
ALEXANDRIA, LA 71303",318 449-8787,"4314 WHITEFIELD
ALEXANDRIA, LA 71303",2009-03-03,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
ROOSEVELT COMMUNITY HOME,19G654,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1605 TEXAS AVENUE
ALEXANDRIA, LA 71301",318 443-9330,"1605 TEXAS AVENUE
ALEXANDRIA, LA 71301",2009-03-13,6,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
MCKINLEY GROUP HOME,19G655,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6500 MASONIC DRIVE
ALEXANDRIA, LA 71301",318 443-7724,"6500 MASONIC DRIVE
ALEXANDRIA, LA 71301",2009-03-11,8,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
WILSON GROUP HOME,19G656,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"502 BOYD STREET
CHENEYVILLE, LA 71325",318 279-2464,"502 BOYD STREET
CHENEYVILLE, LA 71325",2009-03-24,8,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
SHARP LANE COMMUNITY HOME,19G657,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"38511 SHARP LANE
PONCHATOULA, LA 70454",985 370-0108,"38511 SHARP LANE
PONCHATOULA, LA 70454",2009-03-24,6,No,For Profit,,,"RES-CARE, INC.",True
MCMILLIAN AVENUE COMMUNITY HOME,19G658,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"530 MC MILLIAN AVENUE
IOTA, LA 70543",337 779-2121,"530 MC MILLIAN AVENUE
IOTA, LA 70543",2009-10-15,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC.",False
MADELINE GROUP HOME,19G659,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"98 TEER STREET
DELHI, LA 71232",318 878-3559,"98 TEER STREET
DELHI, LA 71232",2009-08-26,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
SHARON SMITH HOME,19G661,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"401 WINDERMERE BOULEVARD
ALEXANDRIA, LA 71303",318 448-5173,"401 WINDERMERE BOULEVARD
ALEXANDRIA, LA 71303",2010-07-16,4,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING SCHOOL,False
PELICAN DRIVE COMMUNITY HOME,19G662,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"42640 PELICAN DRIVE
PONCHATOULA, LA 70454",985 370-0984,"42640 PELICAN DRIVE
PONCHATOULA, LA 70454",2010-02-19,6,No,For Profit,,,"Res-Care, Inc.",True
NORRIS GROUP HOME,19G663,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"652 MIDWAY CHURCH ROAD
DELHI, LA 71232",318 878-6790,"652 MIDWAY CHURCH ROAD
DELHI, LA 71232",2010-02-26,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
PILLEY GROUP HOME,19G664,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"668 MIDWAY CHURCH ROAD
DELHI, LA 71232",318 878-2331,"668 MIDWAY CHURCH ROAD
DELHI, LA 71232",2010-05-25,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
CUTHBERT GROUP HOME,19G665,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"210 3RD STREET
DELHI, LA 71232",318 878-5110,"210 3RD STREET
DELHI, LA 71232",2010-07-16,8,No,Non-Profit,,,"CDF Healthcare of La, LLC.",False
PEACH COMMUNITY HOME,19G667,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"528 BOB WHITE
ALEXANDRIA, LA 71301",318 448-0291,"528 BOB WHITE
ALEXANDRIA, LA 71301",2010-10-27,6,No,For Profit,,,PECAN GROVE TRAINING CENTER,False
PHILLIPS GROUP HOME,19G668,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"606 MIDWAY CHURCH LANE
DELHI, LA 71232",318 878-3001,"606 MIDWAY CHURCH LANE
DELHI, LA 71232",2010-09-16,8,No,Non-Profit,,,"CDF-HEALTHCARE, LLC",False
KLEIBERT GROUP HOME,19G669,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4449 HWY 17
DELHI, LA 71232",318 878-2838,"4449 HWY 17
DELHI, LA 71232",2010-11-10,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
LAKESHORE COMMUNITY HOME,19G670,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1495 GARDENA STREET
NEW ORLEANS, LA 70122",504 513-3159,"1495 GARDENA STREET
NEW ORLEANS, LA 70122",2011-01-24,6,No,For Profit,,,"DDMS of Louisiana No 2, LLC",False
SISTERS HOME,19G671,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1020 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",318 797-8500,"1020 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",2012-06-20,6,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
MAGNOLIA HOME,19G672,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"632 MAGNOLIA STREET
LA PLACE, LA 70068",985 652-3708,"632 MAGNOLIA STREET
LA PLACE, LA 70068",2013-08-22,6,No,For Profit,"Vol-Merg, Close",2018-09-18,"Res-Care, Inc.",True
VIRGINIA GODFREY COMMUNITY HOME,19G673,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"200 DOCKENS DRIVE
MANY, LA 71449",318 256-5155,"200 DOCKENS DRIVE
MANY, LA 71449",2014-01-02,6,No,Non-Profit,,,ARC of Sabine,False
OLENE DRIVE HOME,19G675,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1909 OLENE DRIVE
SULPHUR, LA 70663",337 313-3359,"1909 OLENE DRIVE
SULPHUR, LA 70663",2014-02-28,8,No,Non-Profit,,,"Evergreen Presbyterian Ministries, Inc.",False
WEIL DRIVE COMMUNITY HOME,19G676,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3014 WEIL DRIVE
SULPHUR, LA 70663",337 313-3358,"3014 WEIL DRIVE
SULPHUR, LA 70663",2014-02-18,6,No,Non-Profit,,,"Evergreen Presbyterian Ministries, Inc.",False
DIVISION ROAD GROUP HOME,19G677,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2108 DIVISION STREET
SULPHUR, LA 70663",337 313-3350,"2108 DIVISION STREET
SULPHUR, LA 70663",2014-01-30,8,No,Non-Profit,,,"Evergreen Presbyterian Ministries, Inc.",False
SOUTH STREET HOME,19G778,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1213 SOUTH STREET
VINTON, LA 70668",337 409-2203,"1213 SOUTH STREET
VINTON, LA 70668",2013-12-20,8,No,Non-Profit,,,"Evergreen  Presbyterian Ministies , Inc.",False
KLEIN ROAD GROUP HOME,19G779,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"43488 KLEIN ROAD
HAMMOND, LA 70403",985 549-1913,"43488 KLEIN ROAD
HAMMOND, LA 70403",2015-06-16,8,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
1000 MILNE CIRCLE,19G780,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1000 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1000 MILNE CIRCLE
COVINGTON, LA 70435",2015-06-12,4,No,Non-Profit,,,"ALEXANDER MILNE DEVELOPMENTAL SERVICES, INC.",False
1004 MILNE CIRCLE,19G781,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1004 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1004 MILNE CIRCLE
COVINGTON, LA 70435",2015-06-12,4,No,For Profit,,,"ALEXANDER MILNE DEVELOPMENTAL SERVICES, INC.",False
1008 MILNE CIRCLE,19G782,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1008 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1008 MILNE CIRCLE
COVINGTON, LA 70435",2015-06-30,4,No,Non-Profit,,,"ALEXANDER MILNE DEVELOPMENTAL SERVICES, INC.",False
1012 MILNE CIRCLE,19G783,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1012 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1012 MILNE CIRCLE
COVINGTON, LA 70435",2015-07-02,4,No,Non-Profit,,,ALEXANDER MILNE DEVELOPMENTAL SERVICES,False
1016 MILNE CIRCLE,19G784,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1016 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1016 MILNE CIRCLE
COVINGTON, LA 70435",2015-08-04,4,No,Non-Profit,,,Alexander Milne Developmental Services,False
1020 MILNE CIRCLE,19G785,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1020 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1020 MILNE CIRCLE
COVINGTON, LA 70435",2015-08-06,4,No,Non-Profit,,,ALEXANDER MILNE DEVELOPMENTAL SERVICES,False
1028 MILNE CIRCLE,19G786,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1028 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1028 MILNE CIRCLE
COVINGTON, LA 70435",2015-08-12,4,No,Non-Profit,,,"Alexander Milne Developmental Services, Inc.",False
1036 MILNE CIRCLE,19G787,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1036 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1036 MILNE CIRCLE
COVINGTON, LA 70435",2015-08-14,4,No,Non-Profit,,,ALEXANDER MILNE DEVELOPMENTAL SERVICES,False
1040 MILNE CIRCLE,19G788,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1040 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1040 MILNE CIRCLE
COVINGTON, LA 70435",2015-09-09,4,No,Non-Profit,,,"ALEXANDER MILNE DEVELOPMENTAL SERVICES, INC.",False
1044 MILNE CIRCLE,19G789,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1044 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1044 MILNE CIRCLE
COVINGTON, LA 70435",2015-09-11,4,No,Non-Profit,,,"ALEXANDER MILNE DEVELOPMENTAL SERVICES, INC.",False
LAMANTIA #1,19G790,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"143 CENTRAL AVENUE
JEFFERSON, LA 70121",504 733-2874,"143 CENTRAL AVENUE
JEFFERSON, LA 70121",2015-11-10,8,No,Non-Profit,,,"Magnolia Community Services, Inc.",False
HUMPHRIES HOUSE COMMUNITY HOME,19G791,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4607 WENDOVER
ALEXANDRIA, LA 71301",318 448-0291,"4607 WENDOVER
ALEXANDRIA, LA 71301",2016-03-31,6,No,For Profit,,,PECAN GROVE TRAINING CENTER,False
WEST POINTE COMMUNITY HOME,19G792,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6218 WEST POINTE BLVD
ALEXANDRIA, LA 71301",318 448-0291,"6218 WEST POINTE BLVD
ALEXANDRIA, LA 71301",2016-03-29,6,No,For Profit,,,PECAN GROVE TRAINING CENTER,False
PECAN COMMUNITY HOME,19G793,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"103 EAST PECAN ST
PONCHATOULA, LA 70454",985 386-7831,"103 EAST PECAN ST
PONCHATOULA, LA 70454",2016-06-08,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
HWY 22 - WEST GROUP HOME,19G794,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"20098 HWY 22
PONCHATOULA, LA 70454",985 386-2360,"20098 HWY 22
PONCHATOULA, LA 70454",2016-06-03,8,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
CAMELLIA DRIVE COMMUNITY HOME,19G795,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1538 CAMELLIA DRIVE
HAMMOND, LA 70403",985 345-1504,"1538 CAMELLIA DRIVE
HAMMOND, LA 70403",2016-09-02,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
DEMARCO COMMUNITY HOME,19G796,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"15822 DEMARCO LANE
HAMMOND, LA 70403",985 345-7900,"15822 DEMARCO LANE
HAMMOND, LA 70403",2016-09-13,8,No,Non-Profit,,,Evergreen Life Services,False
GATLIN COMMUNITY HOME,19G797,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"10599 GATLIN ROAD
HAMMOND, LA 70403",985 567-6600,"10599 GATLIN ROAD
HAMMOND, LA 70403",2016-09-13,8,No,Non-Profit,,,Evergreen Life Services,False
BILLVILLE COMMUNITY HOME,19G798,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"42175 BILLVILLE ROAD
HAMMOND, LA 70403",225 294-6267,"42175 BILLVILLE ROAD
HAMMOND, LA 70403",2016-10-11,8,No,Non-Profit,,,Evergreen Presbyterian Ministries,False
MAGNOLIA COMM SERVICES 821 JEFFERSON HEIGHTS,19G799,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"821 JFEFFERSON HEIGHTS
JEFFERSON, LA 70121",504 304-4364,"821 JFEFFERSON HEIGHTS
JEFFERSON, LA 70121",2017-01-10,7,No,Non-Profit,,,Magnolia Community Services,False
BROWNFIELD COMMUNITY HOME,19G800,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5629 BROWNFIELDS DRIVE
BATON ROUGE, LA 70801",225 775-4439,"5629 BROWNFIELDS DRIVE
BATON ROUGE, LA 70801",2017-01-09,8,No,Non-Profit,,,Evergreen Presbyterian Min. D/B/A Evergreen Life Services,False
GROOM RD COMMUNITY HOME,19G801,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3622 GROOM RD
BAKER, LA 70714",225 778-1433,"3622 GROOM RD
BAKER, LA 70714",2017-01-04,8,No,Non-Profit,,,Evergreen Presbyterian Min. D/B/A Evergreen Life Services,False
HWY 22 - EAST COMMUNITY HOME,19G802,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"21147 HWY 22
PONCHATOULA, LA 70454",985 386-2257,"21147 HWY 22
PONCHATOULA, LA 70454",2017-01-13,8,No,Non-Profit,,,Evergreen Presbyterian Min. D.B.A Evergreen Life Services,False
1024 MILNE CIRCLE,19G803,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1024 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1024 MILNE CIRCLE
COVINGTON, LA 70435",2017-01-18,4,No,Non-Profit,,,"Alexander Milne Developmental Services, Inc.",False
WADESBORO COMMUNITY HOME,19G804,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"15212 WADESBORO RD
PONCHATOULA, LA 70454",985 386-9907,"15212 WADESBORO RD
PONCHATOULA, LA 70454",2017-01-18,8,No,Non-Profit,,,Evergreen Presbyterian Min. D.B.A Evergreen Life Services,False
HARVEY LAVIGNE COMMUNITY HOME,19G805,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"24345 HARVEY LAVIGNE RD
PONCHATOULA, LA 70454",985 542-2148,"24345 HARVEY LAVIGNE RD
PONCHATOULA, LA 70454",2017-01-20,8,No,Non-Profit,,,Evergreen Presbyterian Min. D.B.A Evergreen Life Services,False
1032 MILNE CIRCLE,19G806,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1032 MILNE CIRCLE
COVINGTON, LA 70435",985 327-6550,"1032 MILNE CIRCLE
COVINGTON, LA 70435",2017-03-16,4,No,Non-Profit,,,"Alexander Milne Developmental Services, Inc.",False
ROCK OF AGES GROUP HOME,19G807,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1541 ST ANN STREET
SLIDELL, LA 70460",985 259-4646,"1541 ST ANN STREET
SLIDELL, LA 70460",2018-08-03,8,No,Non-Profit,,,"STARC OF LOUISIANA, INC.",False
E B NORTH STREET GROUP HOME,19G808,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1601 EAST B NORTH STREET
RAYNE, LA 70578",337 384-6842,"1601 EAST B NORTH STREET
RAYNE, LA 70578",2019-07-11,8,No,Non-Profit,,,Arc of Acadiana,False
MAISON GRACE,19G809,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1805 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1805 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2019-10-29,8,No,Non-Profit,,,St Mary's Residential Training School,False
RUTH COTTAGE,19G810,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1809 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1809 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2019-10-29,8,No,Non-Profit,,,St Mary's Training School,False
CYNTHIA G RHODES HOME,19G811,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1811 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1811 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2019-10-29,8,No,Non-Profit,,,St Mary's Training School,False
ACADIANA HOUSE,19G812,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1801 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1801 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2019-10-31,8,No,Non-Profit,,,St. Mary's Residential Training School,False
